Neighborhood,Complaint,Borough,Count
Astoria (Central),Illegal Fireworks,QUEENS,79
Astoria (Central),Illegal Parking,QUEENS,11018
Astoria (Central),Illegal Posting,QUEENS,33
Astoria (Central),Illegal Tree Damage,QUEENS,87
Astoria (Central),Incorrect Data,QUEENS,1
Astoria (Central),Indoor Air Quality,QUEENS,94
Astoria (Central),Indoor Sewage,QUEENS,3
Astoria (Central),Industrial Waste,QUEENS,6
Astoria (Central),Institution Disposal Complaint,QUEENS,1
Astoria (Central),Investigations and Discipline (IAD),QUEENS,4
Astoria (Central),Lead,QUEENS,447
Astoria (Central),LinkNYC,QUEENS,14
Astoria (Central),Litter Basket Complaint,QUEENS,26
Astoria (Central),Litter Basket Request,QUEENS,141
Astoria (Central),Lost Property,QUEENS,13
Astoria (Central),Lot Condition,QUEENS,11
Astoria (Central),Maintenance or Facility,QUEENS,100
Astoria (Central),Missed Collection,QUEENS,436
Astoria (Central),Mobile Food Vendor,QUEENS,33
Astoria (Central),Mold,QUEENS,6
Astoria (Central),Mosquitoes,QUEENS,2
Astoria (Central),New Tree Request,QUEENS,158
Astoria (Central),Noise,QUEENS,1007
Astoria (Central),Noise - Commercial,QUEENS,2282
Astoria (Central),Noise - Helicopter,QUEENS,20
Astoria (Central),Noise - House of Worship,QUEENS,8
Astoria (Central),Noise - Park,QUEENS,38
Astoria (Central),Noise - Residential,QUEENS,3036
Astoria (Central),Noise - Street/Sidewalk,QUEENS,1089
Astoria (Central),Noise - Vehicle,QUEENS,542
Astoria (Central),Non-Emergency Police Matter,QUEENS,126
Astoria (Central),Non-Residential Heat,QUEENS,8
Astoria (Central),Obstruction,QUEENS,143
Astoria (Central),Outdoor Dining,QUEENS,284
Astoria (Central),Overgrown Tree/Branches,QUEENS,285
Astoria (Central),Panhandling,QUEENS,112
Astoria (Central),Pet Shop,QUEENS,3
Astoria (Central),Plant,QUEENS,4
Astoria (Central),Plumbing,QUEENS,35
Astoria (Central),Posting Advertisement,QUEENS,3
Astoria (Central),Real Time Enforcement,QUEENS,81
Astoria (Central),Recycling Basket Complaint,QUEENS,1
Astoria (Central),Residential Disposal Complaint,QUEENS,171
Astoria (Central),Retailer Complaint,QUEENS,1
Astoria (Central),Rodent,QUEENS,649
Astoria (Central),Root/Sewer/Sidewalk Condition,QUEENS,83
Astoria (Central),Sanitation Worker or Vehicle Complaint,QUEENS,36
Astoria (Central),Scaffold Safety,QUEENS,1
Astoria (Central),School Maintenance,QUEENS,7
Astoria (Central),Seasonal Collection,QUEENS,1
Astoria (Central),Sewer,QUEENS,203
Astoria (Central),Sidewalk Condition,QUEENS,1345
Astoria (Central),Smoking,QUEENS,7
Astoria (Central),Smoking or Vaping,QUEENS,107
Astoria (Central),Snow or Ice,QUEENS,387
Astoria (Central),Special Projects Inspection Team (SPIT),QUEENS,83
Astoria (Central),Standing Water,QUEENS,15
Astoria (Central),Street Condition,QUEENS,568
Astoria (Central),Street Light Condition,QUEENS,179
Astoria (Central),Street Sign - Damaged,QUEENS,62
Astoria (Central),Street Sign - Dangling,QUEENS,29
Astoria (Central),Street Sign - Missing,QUEENS,36
Astoria (Central),Street Sweeping Complaint,QUEENS,59
Astoria (Central),Taxi Complaint,QUEENS,31
Astoria (Central),Taxi Report,QUEENS,3
Astoria (Central),Tobacco or Non-Tobacco Sale,QUEENS,1
Astoria (Central),Traffic,QUEENS,57
Astoria (Central),Traffic Signal Condition,QUEENS,657
Astoria (Central),Unleashed Dog,QUEENS,26
Astoria (Central),Unsanitary Animal Facility,QUEENS,1
Astoria (Central),Unsanitary Animal Pvt Property,QUEENS,21
Astoria (Central),Unsanitary Pigeon Condition,QUEENS,31
Astoria (Central),Uprooted Stump,QUEENS,6
Astoria (Central),Urinating in Public,QUEENS,10
Astoria (Central),Vendor Enforcement,QUEENS,88
Astoria (Central),Violation of Park Rules,QUEENS,8
Astoria (Central),Water Conservation,QUEENS,24
Astoria (Central),Water Quality,QUEENS,16
Astoria (Central),Water System,QUEENS,443
Astoria (Central),Wood Pile Remaining,QUEENS,10
Astoria (East)-Woodside (North),Abandoned Bike,QUEENS,37
Astoria (East)-Woodside (North),Abandoned Vehicle,QUEENS,864
Astoria (East)-Woodside (North),Air Quality,QUEENS,91
Astoria (East)-Woodside (North),Animal in a Park,QUEENS,47
Astoria (East)-Woodside (North),Animal-Abuse,QUEENS,112
Astoria (East)-Woodside (North),Asbestos,QUEENS,10
Astoria (East)-Woodside (North),BEST/Site Safety,QUEENS,5
Astoria (East)-Woodside (North),Bike Rack,QUEENS,1
Astoria (East)-Woodside (North),Bike/Roller/Skate,QUEENS,2
Astoria (East)-Woodside (North),Bike/Roller/Skate Chronic,QUEENS,11
Astoria (East)-Woodside (North),Blocked Driveway,QUEENS,2863
Astoria (East)-Woodside (North),Boilers,QUEENS,18
Astoria (East)-Woodside (North),Broken Parking Meter,QUEENS,30
Astoria (East)-Woodside (North),Building/Use,QUEENS,181
Astoria (East)-Woodside (North),Bus Stop Shelter Complaint,QUEENS,14
Astoria (East)-Woodside (North),Bus Stop Shelter Placement,QUEENS,1
Astoria (East)-Woodside (North),Cannabis Retailer,QUEENS,26
Astoria (East)-Woodside (North),Commercial Disposal Complaint,QUEENS,33
Astoria (East)-Woodside (North),Construction Lead Dust,QUEENS,7
Astoria (East)-Woodside (North),Construction Safety Enforcement,QUEENS,12
Astoria (East)-Woodside (North),Consumer Complaint,QUEENS,265
Astoria (East)-Woodside (North),Cranes and Derricks,QUEENS,1
Astoria (East)-Woodside (North),Curb Condition,QUEENS,71
Astoria (East)-Woodside (North),DEP Street Condition,QUEENS,2
Astoria (East)-Woodside (North),Damaged Tree,QUEENS,320
Astoria (East)-Woodside (North),Day Care,QUEENS,9
Astoria (East)-Woodside (North),Dead Animal,QUEENS,76
Astoria (East)-Woodside (North),Dead/Dying Tree,QUEENS,114
Astoria (East)-Woodside (North),Derelict Vehicles,QUEENS,589
Astoria (East)-Woodside (North),Dirty Condition,QUEENS,971
Astoria (East)-Woodside (North),Disorderly Youth,QUEENS,3
Astoria (East)-Woodside (North),Drinking,QUEENS,313
Astoria (East)-Woodside (North),Drug Activity,QUEENS,17
Astoria (East)-Woodside (North),Dumpster Complaint,QUEENS,34
Astoria (East)-Woodside (North),Electrical,QUEENS,14
Astoria (East)-Woodside (North),Elevator,QUEENS,28
Astoria (East)-Woodside (North),Emergency Response Team (ERT),QUEENS,42
Astoria (East)-Woodside (North),Encampment,QUEENS,354
Astoria (East)-Woodside (North),Food Establishment,QUEENS,190
Astoria (East)-Woodside (North),Food Poisoning,QUEENS,39
Astoria (East)-Woodside (North),Food Poisoning,Unspecified,1
Astoria (East)-Woodside (North),For Hire Vehicle Complaint,QUEENS,53
Astoria (East)-Woodside (North),For Hire Vehicle Report,QUEENS,6
Astoria (East)-Woodside (North),Found Property,QUEENS,1
Astoria (East)-Woodside (North),General Construction/Plumbing,QUEENS,245
Astoria (East)-Woodside (North),Graffiti,QUEENS,263
Astoria (East)-Woodside (North),Green Taxi Complaint,QUEENS,2
Astoria (East)-Woodside (North),Green Taxi Report,QUEENS,1
Astoria (East)-Woodside (North),Harboring Bees/Wasps,QUEENS,12
Astoria (East)-Woodside (North),Hazardous Materials,QUEENS,28
Astoria (East)-Woodside (North),Homeless Person Assistance,QUEENS,293
Astoria (East)-Woodside (North),Illegal Animal Kept as Pet,QUEENS,5
Astoria (East)-Woodside (North),Illegal Dumping,QUEENS,571
Astoria (East)-Woodside (North),Illegal Fireworks,QUEENS,106
Astoria (East)-Woodside (North),Illegal Parking,QUEENS,5990
Astoria (East)-Woodside (North),Illegal Posting,QUEENS,16
Astoria (East)-Woodside (North),Illegal Tree Damage,QUEENS,77
Astoria (East)-Woodside (North),Indoor Air Quality,QUEENS,60
Astoria (East)-Woodside (North),Indoor Sewage,QUEENS,4
Astoria (East)-Woodside (North),Industrial Waste,QUEENS,9
Astoria (East)-Woodside (North),Institution Disposal Complaint,QUEENS,3
Astoria (East)-Woodside (North),Investigations and Discipline (IAD),QUEENS,4
Astoria (East)-Woodside (North),Lead,QUEENS,294
Astoria (East)-Woodside (North),LinkNYC,QUEENS,1
Astoria (East)-Woodside (North),Litter Basket Complaint,QUEENS,18
Astoria (East)-Woodside (North),Litter Basket Request,QUEENS,111
Astoria (East)-Woodside (North),Lost Property,QUEENS,6
Astoria (East)-Woodside (North),Lot Condition,QUEENS,21
Astoria (East)-Woodside (North),Maintenance or Facility,QUEENS,292
Astoria (East)-Woodside (North),Missed Collection,QUEENS,295
Astoria (East)-Woodside (North),Mobile Food Vendor,QUEENS,159
Astoria (East)-Woodside (North),Mold,QUEENS,5
Astoria (East)-Woodside (North),Mosquitoes,QUEENS,3
Astoria (East)-Woodside (North),New Tree Request,QUEENS,114
Astoria (East)-Woodside (North),Noise,QUEENS,553
Astoria (East)-Woodside (North),Noise - Commercial,QUEENS,2087
Astoria (East)-Woodside (North),Noise - Helicopter,QUEENS,12
Astoria (East)-Woodside (North),Noise - House of Worship,QUEENS,5
Astoria (East)-Woodside (North),Noise - Park,QUEENS,20
Astoria (East)-Woodside (North),Noise - Residential,QUEENS,2177
Astoria (East)-Woodside (North),Noise - Street/Sidewalk,QUEENS,1181
Astoria (East)-Woodside (North),Noise - Vehicle,QUEENS,632
Astoria (East)-Woodside (North),Non-Emergency Police Matter,QUEENS,137
Astoria (East)-Woodside (North),Non-Residential Heat,QUEENS,7
Astoria (East)-Woodside (North),Obstruction,QUEENS,143
Astoria (East)-Woodside (North),Outdoor Dining,QUEENS,134
Astoria (East)-Woodside (North),Overgrown Tree/Branches,QUEENS,146
Astoria (East)-Woodside (North),Panhandling,QUEENS,149
Astoria (East)-Woodside (North),Pet Shop,QUEENS,18
Astoria (East)-Woodside (North),Plant,QUEENS,2
Astoria (East)-Woodside (North),Plumbing,QUEENS,23
Astoria (East)-Woodside (North),Poison Ivy,QUEENS,6
Astoria (East)-Woodside (North),Posting Advertisement,QUEENS,2
Astoria (East)-Woodside (North),Radioactive Material,QUEENS,1
Astoria (East)-Woodside (North),Real Time Enforcement,QUEENS,61
Astoria (East)-Woodside (North),Recycling Basket Complaint,QUEENS,1
Astoria (East)-Woodside (North),Residential Disposal Complaint,QUEENS,181
Astoria (East)-Woodside (North),Rodent,QUEENS,410
Astoria (East)-Woodside (North),Root/Sewer/Sidewalk Condition,QUEENS,57
Astoria (East)-Woodside (North),Sanitation Worker or Vehicle Complaint,QUEENS,33
Astoria (East)-Woodside (North),School Maintenance,QUEENS,6
Astoria (East)-Woodside (North),Seasonal Collection,QUEENS,3
Astoria (East)-Woodside (North),Sewer,QUEENS,192
Astoria (East)-Woodside (North),Sidewalk Condition,QUEENS,372
Astoria (East)-Woodside (North),Smoking,QUEENS,12
Astoria (East)-Woodside (North),Smoking or Vaping,QUEENS,126
Astoria (East)-Woodside (North),Snow or Ice,QUEENS,212
Astoria (East)-Woodside (North),Special Projects Inspection Team (SPIT),QUEENS,37
Astoria (East)-Woodside (North),Standing Water,QUEENS,9
Astoria (East)-Woodside (North),Street Condition,QUEENS,514
Astoria (East)-Woodside (North),Street Light Condition,QUEENS,166
Astoria (East)-Woodside (North),Street Sign - Damaged,QUEENS,45
Astoria (East)-Woodside (North),Street Sign - Dangling,QUEENS,23
Astoria (East)-Woodside (North),Street Sign - Missing,QUEENS,26
Astoria (East)-Woodside (North),Street Sweeping Complaint,QUEENS,23
Astoria (East)-Woodside (North),Tattooing,QUEENS,6
Astoria (East)-Woodside (North),Taxi Complaint,QUEENS,27
Astoria (East)-Woodside (North),Taxi Licensee Complaint,QUEENS,1
Astoria (East)-Woodside (North),Tobacco or Non-Tobacco Sale,QUEENS,1
Astoria (East)-Woodside (North),Traffic,QUEENS,38
Astoria (East)-Woodside (North),Traffic Signal Condition,QUEENS,379
Astoria (East)-Woodside (North),Unleashed Dog,QUEENS,21
Astoria (East)-Woodside (North),Unsanitary Animal Facility,QUEENS,1
Astoria (East)-Woodside (North),Unsanitary Animal Pvt Property,QUEENS,15
Astoria (East)-Woodside (North),Unsanitary Pigeon Condition,QUEENS,16
Astoria (East)-Woodside (North),Uprooted Stump,QUEENS,2
Astoria (East)-Woodside (North),Urinating in Public,QUEENS,31
Astoria (East)-Woodside (North),Vendor Enforcement,QUEENS,120
Astoria (East)-Woodside (North),Violation of Park Rules,QUEENS,77
Astoria (East)-Woodside (North),Water Conservation,QUEENS,20
Astoria (East)-Woodside (North),Water Quality,QUEENS,19
Astoria (East)-Woodside (North),Water System,QUEENS,627
Astoria (East)-Woodside (North),Wood Pile Remaining,QUEENS,15
Astoria (North)-Ditmars-Steinway,Abandoned Bike,QUEENS,25
Astoria (North)-Ditmars-Steinway,Abandoned Vehicle,QUEENS,693
Astoria (North)-Ditmars-Steinway,Air Quality,QUEENS,111
Astoria (North)-Ditmars-Steinway,Animal in a Park,QUEENS,30
Astoria (North)-Ditmars-Steinway,Animal-Abuse,QUEENS,82
Astoria (North)-Ditmars-Steinway,Asbestos,QUEENS,8
Astoria (North)-Ditmars-Steinway,BEST/Site Safety,QUEENS,8
Astoria (North)-Ditmars-Steinway,Bike Rack,QUEENS,6
Astoria (North)-Ditmars-Steinway,Bike/Roller/Skate,QUEENS,9
Astoria (North)-Ditmars-Steinway,Bike/Roller/Skate Chronic,QUEENS,39
Astoria (North)-Ditmars-Steinway,Blocked Driveway,QUEENS,2835
Astoria (North)-Ditmars-Steinway,Boilers,QUEENS,24
Astoria (North)-Ditmars-Steinway,Broken Parking Meter,QUEENS,32
Astoria (North)-Ditmars-Steinway,Building/Use,QUEENS,205
Astoria (North)-Ditmars-Steinway,Bus Stop Shelter Complaint,QUEENS,35
Astoria (North)-Ditmars-Steinway,Bus Stop Shelter Placement,QUEENS,3
Astoria (North)-Ditmars-Steinway,Cannabis Retailer,QUEENS,9
Astoria (North)-Ditmars-Steinway,Commercial Disposal Complaint,QUEENS,48
Astoria (North)-Ditmars-Steinway,Construction Lead Dust,QUEENS,9
Astoria (North)-Ditmars-Steinway,Construction Safety Enforcement,QUEENS,15
Astoria (North)-Ditmars-Steinway,Consumer Complaint,QUEENS,192
Astoria (North)-Ditmars-Steinway,Cranes and Derricks,QUEENS,5
Astoria (North)-Ditmars-Steinway,Curb Condition,QUEENS,83
Astoria (North)-Ditmars-Steinway,DEP Street Condition,QUEENS,2
Astoria (North)-Ditmars-Steinway,Damaged Tree,QUEENS,565
Astoria (North)-Ditmars-Steinway,Day Care,QUEENS,23
Astoria (North)-Ditmars-Steinway,Dead Animal,QUEENS,160
Astoria (North)-Ditmars-Steinway,Dead/Dying Tree,QUEENS,206
Astoria (North)-Ditmars-Steinway,Derelict Vehicles,QUEENS,621
Astoria (North)-Ditmars-Steinway,Dirty Condition,QUEENS,860
Astoria (North)-Ditmars-Steinway,Disorderly Youth,QUEENS,2
Astoria (North)-Ditmars-Steinway,Drinking,QUEENS,56
Astoria (North)-Ditmars-Steinway,Drinking Water,QUEENS,2
Astoria (North)-Ditmars-Steinway,Drug Activity,QUEENS,22
Astoria (North)-Ditmars-Steinway,Dumpster Complaint,QUEENS,24
Astoria (North)-Ditmars-Steinway,Electrical,QUEENS,21
Astoria (North)-Ditmars-Steinway,Elevator,QUEENS,33
Astoria (North)-Ditmars-Steinway,Emergency Response Team (ERT),QUEENS,44
Astoria (North)-Ditmars-Steinway,Encampment,QUEENS,238
Astoria (North)-Ditmars-Steinway,Food Establishment,QUEENS,250
Astoria (North)-Ditmars-Steinway,Food Poisoning,QUEENS,31
Astoria (North)-Ditmars-Steinway,For Hire Vehicle Complaint,QUEENS,101
Astoria (North)-Ditmars-Steinway,For Hire Vehicle Report,QUEENS,1
Astoria (North)-Ditmars-Steinway,General Construction/Plumbing,QUEENS,419
Astoria (North)-Ditmars-Steinway,Graffiti,QUEENS,182
Astoria (North)-Ditmars-Steinway,Green Taxi Complaint,QUEENS,7
Astoria (North)-Ditmars-Steinway,Green Taxi Report,QUEENS,1
Astoria (North)-Ditmars-Steinway,Harboring Bees/Wasps,QUEENS,3
Astoria (North)-Ditmars-Steinway,Hazardous Materials,QUEENS,34
Astoria (North)-Ditmars-Steinway,Homeless Person Assistance,QUEENS,278
Astoria (North)-Ditmars-Steinway,Illegal Animal Kept as Pet,QUEENS,4
Astoria (North)-Ditmars-Steinway,Illegal Dumping,QUEENS,630
Astoria (North)-Ditmars-Steinway,Illegal Fireworks,QUEENS,157
Astoria (North)-Ditmars-Steinway,Illegal Parking,QUEENS,9244
Astoria (North)-Ditmars-Steinway,Illegal Posting,QUEENS,34
Astoria (North)-Ditmars-Steinway,Illegal Tree Damage,QUEENS,120
Astoria (North)-Ditmars-Steinway,Incorrect Data,QUEENS,1
Astoria (North)-Ditmars-Steinway,Indoor Air Quality,QUEENS,63
Astoria (North)-Ditmars-Steinway,Indoor Sewage,QUEENS,3
Astoria (North)-Ditmars-Steinway,Industrial Waste,QUEENS,16
Astoria (North)-Ditmars-Steinway,Investigations and Discipline (IAD),QUEENS,7
Astoria (North)-Ditmars-Steinway,Lead,QUEENS,487
Astoria (North)-Ditmars-Steinway,Litter Basket Complaint,QUEENS,17
Astoria (North)-Ditmars-Steinway,Litter Basket Request,QUEENS,58
Astoria (North)-Ditmars-Steinway,Lost Property,QUEENS,7
Astoria (North)-Ditmars-Steinway,Lot Condition,QUEENS,5
Astoria (North)-Ditmars-Steinway,Maintenance or Facility,QUEENS,460
Astoria (North)-Ditmars-Steinway,Missed Collection,QUEENS,719
Astoria (North)-Ditmars-Steinway,Mobile Food Vendor,QUEENS,17
Astoria (North)-Ditmars-Steinway,Mold,QUEENS,1
Astoria (North)-Ditmars-Steinway,Mosquitoes,QUEENS,5
Astoria (North)-Ditmars-Steinway,New Tree Request,QUEENS,217
Astoria (North)-Ditmars-Steinway,Noise,QUEENS,610
Astoria (North)-Ditmars-Steinway,Noise - Commercial,QUEENS,1533
Astoria (North)-Ditmars-Steinway,Noise - Helicopter,QUEENS,56
Astoria (North)-Ditmars-Steinway,Noise - House of Worship,QUEENS,5
Astoria (North)-Ditmars-Steinway,Noise - Park,QUEENS,69
Astoria (North)-Ditmars-Steinway,Noise - Residential,QUEENS,1744
Astoria (North)-Ditmars-Steinway,Noise - Street/Sidewalk,QUEENS,1242
Astoria (North)-Ditmars-Steinway,Noise - Vehicle,QUEENS,472
Astoria (North)-Ditmars-Steinway,Non-Emergency Police Matter,QUEENS,145
Astoria (North)-Ditmars-Steinway,Non-Residential Heat,QUEENS,9
Astoria (North)-Ditmars-Steinway,Obstruction,QUEENS,204
Astoria (North)-Ditmars-Steinway,Outdoor Dining,QUEENS,133
Astoria (North)-Ditmars-Steinway,Overgrown Tree/Branches,QUEENS,356
Astoria (North)-Ditmars-Steinway,Panhandling,QUEENS,86
Astoria (North)-Ditmars-Steinway,Plant,QUEENS,96
Astoria (North)-Ditmars-Steinway,Plumbing,QUEENS,43
Astoria (North)-Ditmars-Steinway,Poison Ivy,QUEENS,1
Astoria (North)-Ditmars-Steinway,Posting Advertisement,QUEENS,4
Astoria (North)-Ditmars-Steinway,Public Toilet,QUEENS,1
Astoria (North)-Ditmars-Steinway,Real Time Enforcement,QUEENS,61
Astoria (North)-Ditmars-Steinway,Recycling Basket Complaint,QUEENS,1
Astoria (North)-Ditmars-Steinway,Residential Disposal Complaint,QUEENS,145
Astoria (North)-Ditmars-Steinway,Rodent,QUEENS,592
Astoria (North)-Ditmars-Steinway,Root/Sewer/Sidewalk Condition,QUEENS,175
Astoria (North)-Ditmars-Steinway,Sanitation Worker or Vehicle Complaint,QUEENS,42
Astoria (North)-Ditmars-Steinway,Scaffold Safety,QUEENS,3
Astoria (North)-Ditmars-Steinway,School Maintenance,QUEENS,13
Astoria (North)-Ditmars-Steinway,Sewer,QUEENS,381
Astoria (North)-Ditmars-Steinway,Sidewalk Condition,QUEENS,489
Astoria (North)-Ditmars-Steinway,Smoking,QUEENS,2
Astoria (North)-Ditmars-Steinway,Smoking or Vaping,QUEENS,37
Astoria (North)-Ditmars-Steinway,Snow or Ice,QUEENS,298
Astoria (North)-Ditmars-Steinway,Special Natural Area District (SNAD),QUEENS,1
Astoria (North)-Ditmars-Steinway,Special Projects Inspection Team (SPIT),QUEENS,40
Astoria (North)-Ditmars-Steinway,Squeegee,QUEENS,1
Astoria (North)-Ditmars-Steinway,Standing Water,QUEENS,8
Astoria (North)-Ditmars-Steinway,Street Condition,QUEENS,794
Astoria (North)-Ditmars-Steinway,Street Light Condition,QUEENS,308
Astoria (North)-Ditmars-Steinway,Street Sign - Damaged,QUEENS,72
Astoria (North)-Ditmars-Steinway,Street Sign - Dangling,QUEENS,39
Astoria (North)-Ditmars-Steinway,Street Sign - Missing,QUEENS,45
Astoria (North)-Ditmars-Steinway,Street Sweeping Complaint,QUEENS,130
Astoria (North)-Ditmars-Steinway,Taxi Complaint,QUEENS,15
Astoria (North)-Ditmars-Steinway,Taxi Report,QUEENS,1
Astoria (North)-Ditmars-Steinway,Traffic,QUEENS,150
Astoria (North)-Ditmars-Steinway,Traffic Signal Condition,QUEENS,434
Astoria (North)-Ditmars-Steinway,Unleashed Dog,QUEENS,15
Astoria (North)-Ditmars-Steinway,Unsanitary Animal Pvt Property,QUEENS,19
Astoria (North)-Ditmars-Steinway,Unsanitary Pigeon Condition,QUEENS,12
Astoria (North)-Ditmars-Steinway,Uprooted Stump,QUEENS,7
Astoria (North)-Ditmars-Steinway,Urinating in Public,QUEENS,19
Astoria (North)-Ditmars-Steinway,Vendor Enforcement,QUEENS,79
Astoria (North)-Ditmars-Steinway,Violation of Park Rules,QUEENS,38
Astoria (North)-Ditmars-Steinway,Water Conservation,QUEENS,37
Astoria (North)-Ditmars-Steinway,Water Quality,QUEENS,16
Astoria (North)-Ditmars-Steinway,Water System,QUEENS,528
Astoria (North)-Ditmars-Steinway,Wood Pile Remaining,QUEENS,20
Astoria Park,Air Quality,QUEENS,2
Astoria Park,Animal in a Park,QUEENS,172
Astoria Park,Beach/Pool/Sauna Complaint,QUEENS,3
Astoria Park,Bike/Roller/Skate,QUEENS,1
Astoria Park,Bike/Roller/Skate Chronic,QUEENS,7
Astoria Park,Damaged Tree,QUEENS,10
Astoria Park,Derelict Vehicles,QUEENS,1
Astoria Park,Dirty Condition,QUEENS,1
Astoria Park,Encampment,QUEENS,20
Astoria Park,For Hire Vehicle Complaint,QUEENS,1
Astoria Park,Graffiti,QUEENS,1
Astoria Park,Homeless Person Assistance,QUEENS,2
Astoria Park,Illegal Dumping,QUEENS,1
Astoria Park,Illegal Fireworks,QUEENS,12
Astoria Park,Illegal Parking,QUEENS,32
Astoria Park,Illegal Posting,QUEENS,2
Astoria Park,Illegal Tree Damage,QUEENS,3
Astoria Park,Litter Basket Complaint,QUEENS,1
Astoria Park,Litter Basket Request,QUEENS,3
Astoria Park,Maintenance or Facility,QUEENS,360
Astoria Park,Mobile Food Vendor,QUEENS,1
Astoria Park,New Tree Request,QUEENS,4
Astoria Park,Noise,QUEENS,1
Astoria Park,Noise - Helicopter,QUEENS,1
Astoria Park,Noise - Park,QUEENS,58
Astoria Park,Noise - Residential,QUEENS,3
Astoria Park,Noise - Street/Sidewalk,QUEENS,16
Astoria Park,Noise - Vehicle,QUEENS,10
Astoria Park,Non-Emergency Police Matter,QUEENS,1
Astoria Park,Obstruction,QUEENS,1
Astoria Park,Overgrown Tree/Branches,QUEENS,4
Astoria Park,Panhandling,QUEENS,8
Astoria Park,Root/Sewer/Sidewalk Condition,QUEENS,1
Astoria Park,Sanitation Worker or Vehicle Complaint,QUEENS,1
Astoria Park,Sewer,QUEENS,3
Astoria Park,Sidewalk Condition,QUEENS,1
Astoria Park,Snow or Ice,QUEENS,1
Astoria Park,Standing Water,QUEENS,1
